,baseMean,foldChange,log2FoldChange,lfcSE,stat,PValue,PAdj,FDR,falsePos
JUP,11380.5434791575,0.377532709667939,-1.40532644904203,0.0546839657957615,-25.699058738548,1.19754579573749e-145,2.44730458816914e-141,1.27392585075831e-143,2.08923839524363e-141
KRT80,5601.29886581739,0.464035127693252,-1.1076940726582,0.0431277361196825,-25.6840301003576,1.76291100560816e-145,3.60250863996027e-141,1.86398456992969e-143,3.07557454038399e-141
RPP38,820.424990385101,3.18136613120654,1.66964641566229,0.0651447000010549,25.6298120282273,7.1003355501587e-145,1.45088256631943e-140,7.46219602458245e-143,1.23872454008069e-140
TIMP3,17508.7964365433,0.535765711390284,-0.900325842169409,0.0351288867132878,-25.6292164769586,7.209711235633e-145,1.47316029677689e-140,7.53177378544032e-143,1.25780622216853e-140
ANKLE2,2879.06369791382,2.1268747990494,1.08873510988211,0.0424876630453006,25.6247350841889,8.0885362830885e-145,1.65264973336064e-140,8.39955976159298e-143,1.41112603994762e-140
ATP6V1A,2623.67094203243,0.411913579616183,-1.27958640635542,0.0499402177042251,-25.6223634012545,8.5961205177473e-145,1.75627338298095e-140,8.87384133447452e-143,1.49967918552619e-140
HNRNPL,5590.08731130432,0.409898833689969,-1.2866602098966,0.0502238482483558,-25.6185110215787,9.48925930329926e-145,1.93865567566404e-140,9.73821281207993e-143,1.65549617805359e-140
AKR1C1,15718.7501765223,0.379552477204531,-1.39762872737908,0.0545902102699529,-25.602186188104,1.44238161202266e-144,2.94664139520108e-140,1.4715666434706e-142,2.51637896033472e-140
NEURL3,2414.43751506547,0.342630165971943,-1.54527591958263,0.0603620431829559,-25.6001261405108,1.52061592723605e-144,3.10631421615781e-140,1.54236427131164e-142,2.65286654665602e-140
RPL7,7088.56723702039,0.43306505991657,-1.20734431573636,0.0471888887731617,-25.585351703027,2.22067083926028e-144,4.53616432335698e-140,2.23941176079392e-142,3.87418234617349e-140
ANXA6,808.510976208041,0.256314813886896,-1.96401123231895,0.0769421519208473,-25.5258162565999,1.01919174278517e-143,2.08180105381299e-139,1.02188615773736e-141,1.77808191446301e-139
CRISPLD2,1363.55549321616,0.299305108242417,-1.74031119335468,0.0682480891656209,-25.499779036031,1.98240288493614e-143,4.04905789248207e-139,1.97628575603405e-141,3.45850007305959e-139
RPL3,24530.0693137346,0.535764523343029,-0.900329041313637,0.0353078779664652,-25.4993812476851,2.00264473630868e-143,4.09020160943684e-139,1.98512159486598e-141,3.49381400696412e-139
GRPEL2,1353.69852033435,2.90019045669044,1.53614764572312,0.0607277843083275,25.2956313690581,3.56810667402954e-141,7.28714426037053e-137,3.51690333531748e-139,6.22491890351194e-137
NFIL3,556.654771947224,4.7080884999677,2.23514143959142,0.0884437539747699,25.2718969869713,6.50821638244522e-141,1.32910794962296e-136,6.37878331506401e-139,1.13542343008139e-136
CSRP1,8825.12235243272,0.529809253297933,-0.91645505380259,0.036297883502963,-25.2481678092272,1.18627318750178e-140,2.42248847619739e-136,1.15618558822101e-138,2.06957220291561e-136
FEM1C,704.383034186527,3.96194874970557,1.98621021818201,0.0787885127075021,25.2093883984801,3.16042364782407e-140,6.45358508885676e-136,3.06315283110771e-138,5.51367509599388e-136
DBI,5189.01751062399,0.514613887466141,-0.958437704453445,0.0380500259249729,-25.1888844003232,5.30261590876156e-140,1.08274114241002e-135,5.11101862675437e-138,9.25094371442542e-136
MYADM,1223.02172780587,0.376228754567261,-1.41031797891762,0.056088872756681,-25.1443452079295,1.62951121306246e-139,3.32713599483092e-135,1.56200289137844e-137,2.84284526230876e-135
FBXO32,2836.93768398687,0.298919727082735,-1.74216998467194,0.0693740928585685,-25.1126885107337,3.61474669514964e-139,7.38022832748703e-135,3.44605851604266e-137,6.30628708435807e-135
BAIAP2,2332.4346544307,0.4639307422103,-1.10801864584374,0.0441557845468985,-25.0933973252564,5.87117802720615e-139,1.19865970603441e-134,5.566770209926e-137,1.02428571862638e-134
PXDN,4389.85986478277,0.444129020606644,-1.17094925085688,0.0467193834972653,-25.0634568182052,1.24548017436169e-138,2.54264777595938e-134,1.1745214660494e-136,2.1728647121914e-134
ZNF48,569.232745091477,5.0127895405705,2.32561366457128,0.0928617643491876,25.0438238048794,2.03843173284662e-138,4.16125453943309e-134,1.911961290927e-136,3.55624800112421e-134
BPNT1,1796.93740474137,0.412216717565694,-1.27852507991788,0.0510641120949787,-25.0376443937738,2.38015053965732e-138,4.85860129660249e-134,2.22054044464501e-136,4.15241063148617e-134
MAML1,3112.08842789186,2.36573734500779,1.24228990795949,0.0496521567592935,25.0198579284669,3.71747673940304e-138,7.58811352046948e-134,3.44973931891624e-136,6.48550991956254e-134
PAPSS1,3975.5493519856,0.491715412308895,-1.02410451924249,0.0410051092466048,-24.9750467212152,1.14157970050853e-137,2.33007832670796e-133,1.05375658492443e-135,1.99159994550718e-133
FOXK2,4474.37530510075,2.14791243316547,1.10293517823344,0.0442472629129865,24.926630612212,3.82810463109822e-137,7.81316155207147e-133,3.51500596811261e-135,6.67851133941396e-133
TGFBRAP1,2193.36523588041,2.23251352691531,1.1586689167371,0.0464844019459978,24.9259723311737,3.89153874112972e-137,7.94224141677165e-133,3.55454371087692e-135,6.78917848777491e-133
IGF2BP2,1951.68640070022,2.5628047804463,1.35772358670258,0.0544748382623711,24.9238663208742,4.10161584177931e-137,8.37057760990321e-133,3.72691614456676e-135,7.15567899756818e-133
METTL16,1566.83852823222,2.49664827236528,1.3199925888046,0.0530137130906937,24.8990782167325,7.61318063540365e-137,1.55362177226682e-132,6.88184193602342e-135,1.32819549365252e-132
DUSP4,3989.92056401161,0.385296709959375,-1.37595822798037,0.0552685927605573,-24.8958433579357,8.25278171193505e-137,1.68406263613747e-132,7.42154792507314e-135,1.43978029746419e-132
ZNF420,415.305815631222,5.01370281845922,2.32587648459597,0.0935395389928429,24.8651694207509,1.77247560604941e-136,3.61673647414382e-132,1.58577484221221e-134,3.0922609423138e-132
MIEF1,3750.73502324603,1.94441426100261,0.959335620499313,0.0385941905619617,24.8569954837926,2.17258535580931e-136,4.43294315999331e-132,1.93382265905353e-134,3.79029241174492e-132
CTTNBP2NL,1248.42862898746,2.91587828715934,1.5439305008115,0.0621359394917765,24.8476246346261,2.74335319476912e-136,5.59726352328743e-132,2.42946902720518e-134,4.78605398359421e-132
KRT15,3149.58147135272,0.339115308556547,-1.56015218200704,0.0628230976714287,-24.8340537132824,3.84524991739989e-136,7.84507888147926e-132,3.38809242722013e-134,6.70842300589585e-132
ZNF318,1641.84845822721,2.38594781432659,1.25456248861756,0.0505908479194718,24.7982103524834,9.3724250933702e-136,1.91206844329845e-131,8.21664965723299e-134,1.63511328178937e-131
CDC42EP3,1248.80554518641,2.83312778539274,1.5023956744992,0.0606247064438273,24.7819043196731,1.40504581997489e-135,2.86629347274878e-131,1.2256214687641e-133,2.45124293752819e-131
ZNF768,1363.34006459208,2.83654649036183,1.50413550965128,0.0607322340879928,24.766675098301,2.0502788093726e-135,4.18236374323917e-131,1.77956040339873e-133,3.57691641083144e-131
SYNJ2,3141.33161292669,0.427033595351435,-1.22757852166842,0.0496517332549312,-24.7237798399818,5.93671869872758e-135,1.21097188016645e-130,5.1273264563367e-133,1.03571994418001e-130
SFRP1,9277.67645804888,0.522899995642915,-0.935393036723922,0.0379172076700226,-24.6693544752623,2.28162463940535e-134,4.65382977699508e-130,1.96084844625939e-132,3.98052234590657e-130
SIAH2,1873.54515017534,2.51800703008399,1.33228231095731,0.0540664567735564,24.6415687371051,4.53162789631079e-134,9.24270825731549e-130,3.8754304058352e-132,7.90587802790381e-130
AZGP1,18192.2058799044,0.370837699331136,-1.43114017920491,0.0580913596171329,-24.6360248518408,5.19605751326628e-134,1.05973592983066e-129,4.42057151294399e-132,9.06217160153518e-130
VEGFA,5943.15804473762,2.10139126157305,1.07134480483721,0.0434872439394843,24.6358404852712,5.21975084068819e-134,1.06451598644995e-129,4.42057151294399e-132,9.10637731666462e-130
AACS,1666.32512220695,0.371350551313211,-1.42914637472641,0.0580880217939445,-24.6031166252489,1.16980115567254e-133,2.38557549676301e-129,9.85910674486141e-132,2.04083509618631e-129
KRT19,25908.8860501102,0.385832039939364,-1.37395514345904,0.055931529210004,-24.5649486589273,2.99427989683585e-133,6.10593556562767e-129,2.51145226347107e-131,5.22382070801983e-129
PHF3,2247.29927009462,2.23218492554582,1.15845655230886,0.0471921131914173,24.5476727776528,4.57971552101473e-133,9.33849791890114e-129,3.8228572717523e-131,7.9897716979623e-129
ZNF146,4456.22916085899,2.51471768937447,1.33039644734676,0.0542083508454805,24.5422785714147,5.22919103573179e-133,1.06623205218571e-128,4.34421270520842e-131,9.12284668093768e-129
CTCF,2505.07985975742,2.17005140251446,1.11772921652892,0.0455702999771765,24.5275808385884,7.50418983746144e-133,1.53002926596001e-128,6.204649094993e-131,1.30918095904352e-128
IGFBP5,41185.9586776988,0.360232829248488,-1.47299842992367,0.0600865844325907,-24.5145974568779,1.03228088810912e-132,2.10461427467688e-128,8.49489262922251e-131,1.80091723739517e-128
ZBTB38,4069.93377283344,2.19574257576299,1.13470892572769,0.0463491977842417,24.4817381955526,2.31196859874148e-132,4.71341038225425e-128,1.89364338843398e-130,4.03346041736438e-128
APC,1576.03917087177,2.35171644142744,1.23371411748363,0.0504788648376085,24.4402111943784,6.39542154112249e-132,1.30377063537323e-127,5.21376281338425e-130,1.11574524206423e-127
LRRFIP1,5079.38011034277,1.86644040426327,0.900289443896022,0.0368534197628038,24.4289254481801,8.43006960271686e-132,1.71846968851383e-127,6.84051136227899e-130,1.47070994288998e-127
RPL13A,25494.1066579585,0.512889963215747,-0.96327875550925,0.0394506260458383,-24.4173249466308,1.11964742659169e-131,2.2822893143645e-127,9.04322639088826e-130,1.95333690043186e-127
WNT9A,393.752977056391,0.140722999417502,-2.82906995654814,0.116000382774823,-24.38845363157,2.26763290258862e-131,4.62211614534639e-127,1.82309325431157e-129,3.95611236185611e-127
SLC46A3,605.717660171431,0.227214371281295,-2.13787400687333,0.0878046404900619,-24.3480753971688,6.07593250655801e-131,1.23839656348665e-126,4.86241828024821e-129,1.06000718509411e-126
SGOL2,1299.23776642311,2.98691165732962,1.57865456827568,0.0648969973810433,24.325540964655,1.05241695917138e-130,2.1449310044872e-126,8.38377455237624e-129,1.8360466269704e-126
PHAX,1497.01600004985,2.53007785994999,1.33918178272011,0.0550918214380904,24.3081776525582,1.60644273233034e-130,3.27393028848924e-126,1.27390908673796e-128,2.80259999082352e-126
SREBF1,6244.77496866857,0.422180528272035,-1.24406805436711,0.0512193069827223,-24.2890450428539,2.55922083041928e-130,5.21543613031144e-126,2.02027903201333e-128,4.46481666074947e-126
CYB5D1,1040.20991038685,2.8362399173166,1.50397957520191,0.0620469695658239,24.2393719745874,8.55932056666376e-130,1.74421834507474e-125,6.72639218946018e-128,1.49325906606016e-125
PCDHGC3,1114.35553119196,0.318987428079955,-1.64842852921733,0.0680817809843329,-24.2124766036404,1.64395903690437e-129,3.34989532950003e-125,1.28612149586698e-127,2.86805093578336e-125
KCNQ5,501.584023269228,5.23519732781967,2.38824391700357,0.0986713498219908,24.2040260046316,2.01784377279037e-129,4.11155847143765e-125,1.57157600268307e-127,3.52033024601008e-125
ANXA11,5472.78591975044,0.478128696460366,-1.06452909853317,0.0441027701983069,-24.1374656001549,1.01106419984215e-128,2.06004330717839e-124,7.83956712464277e-127,1.76390260304462e-124
SLC44A2,34814.1769279478,0.553925083100057,-0.852237226101374,0.0353442775663793,-24.1124528433438,1.85052326476536e-128,3.77025609963293e-124,1.42850570252639e-126,3.22842288770964e-124
TSC22D1,4288.13698465121,2.40171432567908,1.26406455843889,0.0524339959271539,24.1077288901469,2.0741649728473e-128,4.22569629918179e-124,1.59409172318475e-126,3.61858821162939e-124
ISYNA1,4320.38439034397,0.368529894106304,-1.44014644346483,0.0597876611880604,-24.0876865702255,3.36477631938623e-128,6.85472231785362e-124,2.57464419596545e-126,5.87018876680121e-124
USP10,4368.7572691459,1.93557864856816,0.952764929998602,0.0395627618586806,24.0823664789103,3.82560322782778e-128,7.79313633540798e-124,2.91447484334863e-126,6.67414739126835e-124
KCTD12,1254.32741864898,3.17075448715178,1.66482617328496,0.069148693735524,24.0760321467893,4.45712513595209e-128,9.0791639019344e-124,3.38082630964435e-126,7.77590051218201e-124
CAT,2065.76289802561,0.42991318555648,-1.21788273603108,0.0506484124005656,-24.0458225304113,9.23154663664743e-128,1.88037373441872e-123,6.97201569796325e-126,1.61053562622951e-123
DAP,7524.06852023675,0.555836088522563,-0.847268588088532,0.0352555411226245,-24.0322105719947,1.28123429058735e-127,2.60961800306832e-123,9.634660962753e-126,2.2352413433587e-123
TIMELESS,2330.49436426432,0.45505351144888,-1.13589188768022,0.0472899898147919,-24.0197109817293,1.73092688146015e-127,3.52537877946988e-123,1.2960407885817e-125,3.01977503739537e-123
PDLIM5,3148.98611706483,0.389599987870209,-1.35993446238392,0.0566673929218944,-23.998535882149,2.880406819506e-127,5.86623652860592e-123,2.14750330654281e-125,5.02515773731017e-123
SGK223,1939.76756059804,2.61387233995383,1.38618868244439,0.0577860289357659,23.9883014627161,3.68369134828748e-127,7.50183743078745e-123,2.73470975583929e-125,6.42656792622233e-123
TRMT61A,1274.9051814807,2.49208791947757,1.31735496673945,0.0549939979743656,23.9545225890562,8.28997456442875e-127,1.68817042030027e-122,6.12825831572136e-125,1.44626896251024e-122
ATP6V1B1,3250.68845195652,0.396976003330545,-1.33287629387268,0.0556555880967771,-23.9486516889374,9.54396048796648e-127,1.94343667416461e-122,7.02548247565668e-125,1.66503934673063e-122
RRAGC,1542.93013933483,2.83537978706366,1.50354199097566,0.0629981824719873,23.8664344268063,6.83709700858969e-126,1.39216969288903e-121,5.01176447108637e-124,1.19279994411856e-121
NAV2,1788.51876189093,0.291660312010886,-1.77763901156728,0.0745506404659378,-23.8447181735412,1.14882424278616e-125,2.3391210407369e-121,8.38593629273947e-124,2.00423877396473e-121
PC,4622.52077806296,0.399881204097441,-1.32235662417367,0.055696864119721,-23.7420300958281,1.32810152835047e-124,2.70401471172155e-120,9.65419135983426e-123,2.31700592636022e-120
NUP50,3574.35371075224,1.89453165685913,0.921841246899723,0.0388442852012215,23.7317083355864,1.69755687320175e-124,3.45605603815145e-120,1.22886212489119e-122,2.96155772098778e-120
RHPN2,6990.31274975766,0.52029485039573,-0.942598666537408,0.0397439655764013,-23.7167744302067,2.4208359673528e-124,4.92833786233682e-120,1.74520265646433e-122,4.22339042864369e-120
FADS1,582.65862700205,0.220458651434243,-2.18142000130239,0.0922567235681561,-23.6451059276003,1.32540898086587e-123,2.69813506234866e-119,9.51567287250453e-122,2.3123085080186e-119
PELO,968.020528981509,2.68013708831583,1.42230679604693,0.060158145375186,23.6427966184211,1.39992630250942e-123,2.84968998138818e-119,1.00094730629424e-121,2.44231142735794e-119
SP3,3588.12479109082,2.02906309238432,1.02081372544687,0.0432914859214417,23.58001125901,6.18124516912196e-123,1.25819245417478e-118,4.40155115185721e-121,1.07838003220502e-118
ARHGEF6,700.169546787384,0.238112609551014,-2.07028407253605,0.0879062226768254,-23.5510525818764,1.22456507899658e-122,2.49247976178964e-118,8.68445624722534e-121,2.13637623681743e-118
PTPRS,2173.41430529967,0.337801496493186,-1.56575237545583,0.0665168297304509,-23.5391912362751,1.61990019798229e-122,3.29698287295336e-118,1.14416108720644e-120,2.82607788539991e-118
ARHGEF2,3793.84667827558,2.42785919634904,1.27968475494643,0.0543689485212555,23.5370517501573,1.70372085015938e-122,3.46741267424436e-118,1.19851265935002e-120,2.97231139518805e-118
SYNGR1,1974.68556430565,0.388782961716771,-1.3629631001858,0.0579944645555862,-23.5016067590284,3.92732553715079e-122,7.99250020065556e-118,2.75165145868002e-120,6.85161213211326e-118
C16orf72,1289.69246650982,3.58839120003154,1.84333717888047,0.0786055007495186,23.450485796845,1.30690454630828e-121,2.65955075173734e-117,9.12010268595768e-120,2.28002567148942e-117
ADO,1447.49309996036,2.33644985066408,1.22431807166679,0.0522634012042323,23.4259164818314,2.32696867774954e-121,4.73514856235254e-117,1.6173822929091e-119,4.05962955520185e-117
IMMT,5737.87736437877,0.586168864133811,-0.77061175728081,0.0329593611212118,-23.3806642806818,6.72306004183991e-121,1.36800825731358e-116,4.65438513848964e-119,1.17290505489939e-116
IL17RA,988.238481778625,2.62199034288784,1.39066237194659,0.0595552749829631,23.3507841638615,1.35310648601472e-120,2.75316576709414e-116,9.33055168182321e-119,2.36062957550127e-116
ARHGEF9,2708.14137627512,0.504434073752326,-0.987262364080085,0.0423177873697568,-23.3297255230705,2.21403370031605e-120,4.50467296666304e-116,1.52070991872889e-118,3.86260319357139e-116
SH3PXD2B,6200.17127797519,0.497602207727113,-1.00693520855492,0.0432558785139911,-23.2785749162215,7.308400110318e-120,1.4868940024442e-115,5.00009209116109e-118,1.27502348324608e-115
SMARCA1,1155.46837168194,0.331483629731026,-1.59299047006692,0.0685153642061585,-23.2501204441344,1.41854633637595e-119,2.88589066672322e-115,9.66717163453701e-118,2.47479593844147e-115
CREB5,686.467772895263,0.286795052697999,-1.80190795756171,0.0777264099033216,-23.1826989025092,6.80605150397159e-119,1.38455505745294e-114,4.6201702154976e-117,1.18738374538288e-114
EPAS1,8050.87516755526,0.498683725621882,-1.00380297299064,0.0433221547704332,-23.1706612542671,9.00087986960999e-119,1.83095898307606e-114,6.08640892268278e-117,1.57029350205216e-114
MAD2L1BP,868.864740223067,3.23281340721397,1.69279023983155,0.0730934241267435,23.1592685669816,1.17250025019387e-118,2.38498275891935e-114,7.89785303663408e-117,2.04554393648823e-114
