ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
58727	45,47,37	1,0,0	38,16,24	7,0,0	339	99
58728	37,34,27	1,0,3	25,7,20	0,0,0	339	99
58729	46,39,41	2,1,0	18,10,32	2,6,5	166	99
58730	37,30,31	0,0,1	36,24,21	0,0,0	285	99
58731	110,72,70	0,0,1	61,58,63	0,0,0	475	99
58737	97,74,62	0,2,4	66,40,59	6,0,0	150	99
58738	22,19,17	64,51,52	11,9,8	40,23,42	149	99
58739	121,98,103	0,1,0	101,100,111	0,0,0	193	99
58740	54,33,32	1,0,0	48,38,27	0,0,0	178	99
58741	170,117,101	0,1,0	126,129,115	1,0,0	169	99
58742	64,62,38	7,6,5	67,66,63	8,5,0	169	99
58743	60,58,36	0,0,0	60,62,57	2,0,0	169	99
58744	6,3,4	0,0,0	10,7,6	0,0,2	169	99
58745	139,100,100	7,6,5	106,103,110	8,5,0	235	99
58746	52,47,51	0,0,0	43,45,43	2,0,0	235	99
58747	250,158,167	4,4,2	171,170,169	7,5,7	235	99
58748	163,105,118	0,0,0	108,112,102	0,0,1	235	99
58749	34,25,26	0,0,0	33,23,27	2,0,0	142	99
58750	31,23,23	0,0,0	32,23,34	0,0,1	142	99
58751	115,71,71	1,0,2	87,76,94	2,2,1	142	99
58752	0,0,2	87,66,60	1,2,1	79,62,70	216	99
58755	5,9,1	221,135,121	1,0,0	28,37,28	190	99
58756	3,7,0	3,2,0	1,0,0	0,0,1	190	99
58757	942,638,415	0,1,0	121,108,126	0,0,0	549	99
58758	348,247,219	0,0,4	261,216,295	0,0,0	237	99
58759	71,48,47	0,1,0	56,36,60	0,0,0	166	99
58760	360,233,250	0,1,0	288,231,315	0,0,0	275	99
58761	35,44,32	2,6,0	48,35,41	4,5,6	359	99
58762	45,52,35	155,97,105	56,44,54	128,108,132	359	99
58764	1,1,0	0,0,1	1,0,2	0,0,0	244	99
58765	2,2,0	15,15,10	0,2,3	17,24,23	262	99
58766	457,342,313	8,8,5	415,312,358	2,5,2	576	99
58767	370,262,247	1,0,0	304,237,280	0,0,0	576	99
58768	248,184,148	0,0,0	179,147,193	0,0,1	300	99
58769	185,120,99	0,1,0	138,106,125	0,0,0	251	99
58770	272,199,154	0,1,0	236,187,209	2,1,1	213	99
58771	332,293,226	4,11,1	298,175,262	6,5,0	258	99
58772	166,116,106	0,1,0	164,106,161	0,0,0	198	99
58773	676,446,452	2,0,0	983,797,920	0,1,0	269	99
58774	752,573,433	0,0,0	1142,786,992	0,0,1	275	99
58775	35,20,6	0,0,0	22,23,42	0,4,0	277	99
58776	49,34,18	0,1,1	38,24,37	2,1,2	196	99
