ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
9291	75,30,75	0,0,0	48,42,34	0,2,0	180	99
9292	143,76,150	20,2,14	74,59,70	2,0,2	180	99
9294	4,4,4	0,0,0	12,1,3	0,1,0	234	99
9295	12,2,8	1,0,1	12,1,5	1,0,0	207	99
9296	6,2,1	0,0,1	1,2,2	0,1,0	159	99
9297	2,0,1	0,0,0	3,2,6	0,0,2	145	99
9298	39,21,15	0,0,0	15,3,11	0,0,1	160	99
9299	10,2,2	4,2,0	5,2,3	0,3,0	160	99
9300	37,17,54	4,2,0	11,17,14	0,3,0	226	99
9302	188,92,192	13,19,26	91,81,84	11,6,5	165	99
9303	350,175,337	1,0,3	151,84,134	0,0,0	272	99
9304	214,106,197	0,2,1	99,45,88	4,0,0	272	99
9305	72,41,45	0,2,1	39,19,11	4,0,0	191	99
9306	208,110,182	1,0,0	95,58,57	4,0,1	191	99
9307	8,7,13	0,2,1	0,7,7	4,0,0	194	99
9308	141,74,141	1,0,0	52,44,53	4,0,1	194	99
9309	1,2,8	74,43,51	3,7,0	43,21,11	283	99
9310	6,4,5	1,0,0	6,2,1	1,3,2	187	99
9311	39,18,26	34,38,27	17,9,14	11,9,10	193	99
9312	25,9,20	0,5,1	9,5,10	5,2,0	193	99
9313	25,14,22	6,2,6	9,5,10	3,3,1	193	99
9314	53,54,50	0,5,1	19,17,19	5,2,0	233	99
9315	79,68,85	6,2,6	33,28,33	3,3,1	233	99
9316	33,25,29	0,0,0	16,13,13	0,1,0	233	99
9317	59,39,64	0,5,2	30,24,27	0,1,0	233	99
9318	16,8,13	0,5,2	6,2,3	0,1,0	126	99
9319	18,3,13	38,14,49	20,13,12	29,38,34	144	99
9320	139,63,160	1,1,0	120,119,114	0,0,2	157	99
9321	63,27,38	79,36,69	56,53,60	69,57,68	168	99
9322	176,91,191	75,40,87	198,141,169	82,48,49	207	99
9323	31,12,33	53,26,86	27,23,15	74,47,70	126	99
9324	424,233,406	3,0,0	362,322,360	3,4,1	313	99
9325	263,162,283	3,0,0	224,204,236	3,4,1	322	99
9326	404,240,386	4,1,5	333,252,281	1,1,3	198	99
9327	1224,689,1230	0,0,0	1064,815,974	0,0,2	473	99
9328	703,421,753	0,1,0	672,513,625	0,0,0	249	99
9329	548,332,516	2,3,3	480,367,404	0,0,0	186	99
9330	457,271,433	6,5,7	417,291,322	7,12,3	174	99
9331	408,211,361	183,102,178	300,251,307	170,116,127	162	99
9332	394,270,402	0,0,0	371,311,397	0,0,1	189	99
9333	645,373,616	1,0,1	510,480,541	0,0,0	276	99
9334	167,81,155	0,0,0	129,139,151	2,0,1	155	99
9335	316,183,282	0,0,0	360,314,375	2,0,0	296	99
9336	46,32,46	13,7,10	53,37,58	29,17,21	126	99
9338	869,469,734	2,1,1	936,786,902	0,0,0	226	99
9342	3,2,0	43,18,42	3,1,1	34,34,35	270	99
9343	4,1,0	8,6,6	2,1,0	10,10,7	270	99
9344	2,3,1	14,14,7	3,1,2	5,11,7	407	99
9346	31,10,34	0,0,1	17,9,13	0,0,2	176	99
9347	34,29,37	0,0,1	25,12,30	0,0,0	227	99
9348	61,30,74	0,0,1	42,24,43	0,0,0	303	99
9351	56,32,45	1,1,0	64,64,62	0,0,0	197	99
9352	25,29,25	0,1,0	43,36,31	0,0,0	228	99
9353	2,0,0	25,14,18	3,0,0	22,21,26	222	99
9354	60,29,68	1,0,0	67,44,49	1,1,0	254	99
9356	100,58,81	1,2,1	103,53,71	0,0,0	207	99
9358	0,0,0	49,21,32	0,0,2	44,29,33	224	99
